customerID,signup_date,signup_cohort,plan,billing_cycle,mrr,lifetime_months,is_churned,num_addons,sso_enabled,cloud_backup,device_mgmt,priority_support,video_collab,media_library,acquisition_channel,cac,ltv_observed,ltv_estimated,ltv_cac_ratio,payback_months,gender,SeniorCitizen
8593-WHYHV,2024-10-19,2024-10,Business,Monthly,85.3,3,1,1,0,0,0,0,0,1,Partnerships,817.23,264.8,264.8,0.32,9.6,Male,0
2325-NBPZG,2024-10-19,2024-10,Professional,Monthly,74.55,3,0,1,1,0,0,0,0,0,Organic Search,226.01,233.65,784.68,3.47,3.0,Female,0
9944-HKVVB,2024-10-19,2024-10,Business,Monthly,95.1,3,1,3,0,1,0,0,1,1,Organic Search,189.1,307.4,307.4,1.63,2.0,Female,0
0807-ZABDG,2024-10-19,2024-10,Professional,Monthly,55.1,3,1,2,1,0,0,1,0,0,Partnerships,1034.0,154.65,154.65,0.15,18.8,Female,0
5960-MVTUK,2024-10-19,2024-10,Starter,Monthly,29.75,3,0,1,0,0,0,1,0,0,Paid Social,550.35,96.85,710.3,1.29,18.5,Male,0
5122-CYFXA,2024-10-19,2024-10,Professional,Monthly,75.3,3,0,4,0,1,0,1,1,1,Organic Search,178.91,244.1,800.67,4.48,2.4,Female,0
2055-PDADH,2024-10-19,2024-10,Professional,Monthly,70.4,3,1,0,0,0,0,0,0,0,Partnerships,794.15,204.7,204.7,0.26,11.3,Female,1
1212-GLHMD,2024-10-19,2024-10,Business,Monthly,86.05,3,0,2,1,0,0,0,0,1,Paid Search,427.26,244.85,1104.7,2.59,5.0,Male,0
3082-VQXNH,2024-10-20,2024-10,Starter,Monthly,29.8,3,0,1,0,1,0,0,0,0,Content,215.7,94.4,708.88,3.29,7.2,Male,0
7576-OYWBN,2024-10-20,2024-10,Professional,Monthly,76.05,3,1,0,0,0,0,0,0,0,Paid Search,425.62,231.8,231.8,0.54,5.6,Male,1
4061-UKJWL,2024-10-20,2024-10,Professional,Monthly,45.45,3,0,0,0,0,0,0,0,0,Paid Search,618.99,141.7,477.64,0.77,13.6,Male,0
4390-KYULV,2024-10-20,2024-10,Starter,Monthly,20.55,3,1,0,0,0,0,0,0,0,Partnerships,776.6,51.15,51.15,0.07,37.8,Male,0
0734-OXWBT,2024-10-20,2024-10,Professional,Monthly,70.7,3,0,3,0,0,0,1,1,1,Organic Search,231.12,225.65,748.22,3.24,3.3,Male,0
5567-WSELE,2024-10-21,2024-10,Business,Monthly,94.6,3,1,2,0,0,0,0,1,1,Referral,276.37,279.55,279.55,1.01,2.9,Male,1
7404-JLKQG,2024-10-21,2024-10,Professional,Monthly,57.55,3,0,2,0,0,1,0,1,0,Referral,360.02,161.45,586.83,1.63,6.3,Female,0
7938-OUHIO,2024-10-21,2024-10,Business,Monthly,98.7,3,1,4,0,0,1,1,1,1,Partnerships,445.0,293.65,293.65,0.66,4.5,Male,0
8660-BUETV,2024-10-21,2024-10,Professional,Monthly,44.75,3,0,0,0,0,0,0,0,0,Organic Search,194.48,148.05,478.82,2.46,4.3,Female,0
6394-HHHZM,2024-10-21,2024-10,Starter,Monthly,20.7,3,0,0,0,0,0,0,0,0,Paid Social,470.25,57.5,484.34,1.03,22.7,Male,0
0432-CAJZV,2024-10-21,2024-10,Business,Monthly,90.7,3,0,2,0,0,0,0,1,1,Referral,217.0,237.65,1143.96,5.27,2.4,Male,0
6351-SCJKT,2024-10-21,2024-10,Professional,Monthly,41.35,3,0,3,1,0,1,1,0,0,Paid Search,605.05,107.25,412.89,0.68,14.6,Male,0
1449-XQEMT,2024-10-21,2024-10,Starter,Monthly,19.8,3,1,0,0,0,0,0,0,0,Content,221.87,58.15,58.15,0.26,11.2,Male,0
6542-LWGXJ,2024-10-21,2024-10,Starter,Monthly,25.0,3,0,0,0,0,0,0,0,0,Paid Social,470.4,78.25,593.75,1.26,18.8,Male,0
4430-UZIPO,2024-10-21,2024-10,Starter,Monthly,36.85,3,1,2,0,1,0,1,0,0,Content,184.17,108.7,108.7,0.59,5.0,Male,0
6496-SLWHQ,2024-10-21,2024-10,Business,Monthly,105.0,3,1,4,0,1,1,0,1,1,Organic Search,232.04,294.45,294.45,1.27,2.2,Male,1
1465-WCZVT,2024-10-21,2024-10,Starter,Monthly,19.65,3,0,0,0,0,0,0,0,0,Content,187.89,60.65,465.84,2.48,9.6,Female,0
5356-CSVSQ,2024-10-21,2024-10,Professional,Monthly,64.6,3,0,2,0,0,0,1,1,0,Referral,208.28,174.2,651.69,3.13,3.2,Female,0
4919-MOAVT,2024-10-21,2024-10,Professional,Monthly,69.65,3,1,0,0,0,0,0,0,0,Paid Search,510.27,220.1,220.1,0.43,7.3,Male,0
1078-TDCRN,2024-10-21,2024-10,Starter,Monthly,30.75,3,0,1,0,1,0,0,0,0,Content,351.83,82.85,716.92,2.04,11.4,Female,1
1320-HTRDR,2024-10-22,2024-10,Professional,Monthly,75.5,3,1,0,0,0,0,0,0,0,Organic Search,244.7,220.6,220.6,0.9,3.2,Female,0
8824-RWFXJ,2024-10-22,2024-10,Professional,Monthly,56.15,3,1,2,0,1,1,0,0,0,Partnerships,757.32,168.15,168.15,0.22,13.5,Male,0
7521-YXVZY,2024-10-22,2024-10,Starter,Monthly,19.95,3,0,0,0,0,0,0,0,0,Paid Search,608.3,58.3,469.67,0.77,30.5,Male,0
5760-IFJOZ,2024-10-22,2024-10,Business,Monthly,107.95,3,0,4,0,1,1,0,1,1,Partnerships,844.46,313.6,1392.28,1.65,7.8,Male,0
5835-BEQEU,2024-10-22,2024-10,Professional,Monthly,76.95,3,1,0,0,0,0,0,0,0,Content,229.39,228.4,228.4,1.0,3.0,Male,0
3198-VELRD,2024-10-22,2024-10,Business,Monthly,84.75,3,1,1,0,0,0,0,0,1,Organic Search,217.59,264.85,264.85,1.22,2.6,Female,0
7785-RDVIG,2024-10-22,2024-10,Starter,Monthly,19.3,3,0,0,0,0,0,0,0,0,Paid Search,620.03,54.7,452.67,0.73,32.1,Female,0
0178-CIIKR,2024-10-22,2024-10,Starter,Monthly,19.95,3,0,0,0,0,0,0,0,0,Organic Search,205.14,58.0,469.37,2.29,10.3,Female,0
0013-EXCHZ,2024-10-22,2024-10,Business,Monthly,83.9,3,1,2,0,0,0,1,1,0,Partnerships,444.97,267.4,267.4,0.6,5.3,Female,1
4086-YQSNZ,2024-10-23,2024-10,Business,Monthly,80.4,3,1,1,0,0,0,0,1,0,Referral,357.93,224.05,224.05,0.63,4.5,Female,1
4587-NUKOX,2024-10-23,2024-10,Professional,Monthly,79.1,3,1,2,1,1,0,0,0,0,Organic Search,178.84,246.5,246.5,1.38,2.3,Female,0
3519-ZKXGG,2024-10-23,2024-10,Professional,Monthly,75.85,3,1,0,0,0,0,0,0,0,Organic Search,139.64,256.6,256.6,1.84,1.8,Female,0
3407-QGWLG,2024-10-23,2024-10,Starter,Monthly,20.05,3,0,0,0,0,0,0,0,0,Paid Social,427.26,75.45,488.88,1.14,21.3,Male,0
9770-LXDBK,2024-10-24,2024-10,Starter,Monthly,20.4,3,0,0,0,0,0,0,0,0,Paid Search,487.79,63.15,483.8,0.99,23.9,Female,0
5570-PTWEH,2024-10-24,2024-10,Professional,Monthly,75.15,3,1,0,0,0,0,0,0,0,Paid Search,422.53,216.75,216.75,0.51,5.6,Female,0
4918-QLLIW,2024-10-24,2024-10,Professional,Monthly,53.4,3,1,1,0,0,0,0,1,0,Paid Social,515.51,188.7,188.7,0.37,9.7,Male,0
7587-RZNME,2024-10-24,2024-10,Professional,Monthly,43.3,3,1,0,0,0,0,0,0,0,Organic Search,161.7,123.65,123.65,0.76,3.7,Male,0
6184-DYUOB,2024-10-24,2024-10,Starter,Monthly,19.6,3,0,0,0,0,0,0,0,0,Organic Search,166.14,55.25,459.4,2.77,8.5,Female,0
1763-WQFUK,2024-10-24,2024-10,Professional,Monthly,50.5,3,0,1,0,0,0,1,0,0,Paid Social,422.82,147.75,521.02,1.23,8.4,Male,0
8258-GSTJK,2024-10-24,2024-10,Professional,Monthly,77.0,3,1,0,0,0,0,0,0,0,Partnerships,877.83,237.75,237.75,0.27,11.4,Male,1
3050-GBUSH,2024-10-24,2024-10,Starter,Monthly,34.8,3,0,1,0,0,0,0,1,0,Content,178.5,113.95,831.53,4.66,5.1,Female,0
9039-ZVJDC,2024-10-25,2024-10,Starter,Monthly,19.1,3,0,0,0,0,0,0,0,0,Organic Search,207.97,53.05,446.89,2.15,10.9,Male,0
8963-JLGJT,2024-10-25,2024-10,Professional,Monthly,55.9,3,0,2,1,0,1,0,0,0,Paid Search,407.23,157.55,570.73,1.4,7.3,Male,0
7343-EOBEU,2024-10-25,2024-10,Starter,Monthly,23.6,3,0,0,0,0,0,0,0,0,Referral,194.32,89.05,575.68,2.96,8.2,Male,0
3411-WLRSQ,2024-10-25,2024-10,Professional,Monthly,74.6,3,0,1,0,1,0,0,0,0,Organic Search,228.92,239.05,790.45,3.45,3.1,Female,1
7963-GQRMY,2024-10-25,2024-10,Professional,Monthly,44.3,3,1,0,0,0,0,0,0,0,Partnerships,759.42,134.5,134.5,0.18,17.1,Female,0
1589-AGTLK,2024-10-25,2024-10,Professional,Monthly,45.35,3,1,0,0,0,0,0,0,0,Paid Social,658.46,141.5,141.5,0.21,14.5,Male,0
6338-AVWCY,2024-10-26,2024-10,Professional,Monthly,40.15,3,1,2,0,0,1,0,1,0,Paid Search,532.18,130.75,130.75,0.25,13.3,Male,0
3594-KADLU,2024-10-26,2024-10,Starter,Monthly,35.1,3,0,2,1,0,0,1,0,0,Partnerships,903.62,101.1,824.87,0.91,25.7,Male,0
9643-AVVWI,2024-10-26,2024-10,Business,Monthly,80.0,3,0,2,0,1,0,1,0,0,Partnerships,657.18,241.3,1040.69,1.58,8.2,Female,0
9057-SIHCH,2024-10-26,2024-10,Business,Monthly,96.6,3,1,2,0,0,0,0,1,1,Referral,310.54,291.9,291.9,0.94,3.2,Female,0
6204-IEUXJ,2024-10-26,2024-10,Business,Monthly,80.1,3,1,2,0,0,1,1,0,0,Paid Social,783.69,217.55,217.55,0.28,9.8,Female,0
8909-BOLNL,2024-10-26,2024-10,Starter,Annual,21.2,3,0,0,0,0,0,0,0,0,Content,249.71,52.05,489.2,1.96,11.8,Male,0
8993-PHFWD,2024-10-26,2024-10,Starter,Monthly,25.25,3,1,0,0,0,0,0,0,0,Organic Search,112.01,58.9,58.9,0.53,4.4,Female,0
9611-CTWIH,2024-10-27,2024-10,Business,Monthly,89.45,3,1,2,0,0,0,0,1,1,Paid Search,547.23,240.45,240.45,0.44,6.1,Female,0
5150-ITWWB,2024-10-27,2024-10,Business,Monthly,94.85,3,0,2,0,0,0,0,1,1,Partnerships,699.46,335.75,1283.53,1.84,7.4,Male,1
5095-AESKG,2024-10-27,2024-10,Business,Monthly,91.5,3,1,2,0,1,0,0,0,1,Organic Search,152.97,242.95,242.95,1.59,1.7,Female,0
4983-CCWMC,2024-10-27,2024-10,Professional,Monthly,69.6,3,0,0,0,0,0,0,0,0,Partnerships,831.02,207.4,721.84,0.87,11.9,Male,0
9572-WUKSB,2024-10-27,2024-10,Starter,Monthly,29.9,3,0,1,0,0,0,1,0,0,Organic Search,118.3,92.25,708.79,5.99,4.0,Male,0
2308-STERM,2024-10-31,2024-10,Starter,Monthly,19.4,2,0,0,0,0,0,0,0,0,Referral,274.91,61.05,461.08,1.68,14.2,Female,0
5919-VCZYM,2024-10-31,2024-10,Starter,Monthly,20.05,2,0,0,0,0,0,0,0,0,Paid Social,641.95,42.7,456.13,0.71,32.0,Male,0
1142-WACZW,2024-10-31,2024-10,Starter,Monthly,29.85,2,1,1,0,0,0,1,0,0,Paid Social,481.94,75.6,75.6,0.16,16.1,Male,0
7881-EVUAD,2024-10-31,2024-10,Professional,Monthly,42.6,2,1,3,1,1,0,0,0,1,Paid Social,644.4,72.4,72.4,0.11,15.1,Female,0
5804-LEPIM,2024-10-31,2024-10,Professional,Monthly,70.35,2,1,0,0,0,0,0,0,0,Paid Search,476.98,139.05,139.05,0.29,6.8,Female,1
6048-QBXKL,2024-10-31,2024-10,Professional,Monthly,56.55,2,0,1,0,1,0,0,0,0,Referral,298.55,118.25,536.23,1.8,5.3,Female,1
6598-RFFVI,2024-10-31,2024-10,Starter,Annual,19.3,2,1,0,0,0,0,0,0,0,Paid Social,381.93,28.3,28.3,0.07,19.8,Male,0
7636-XUHWW,2024-10-31,2024-10,Starter,Monthly,19.9,2,0,0,0,0,0,0,0,0,Organic Search,232.86,33.7,444.04,1.91,11.7,Male,0
1051-GEJLJ,2024-10-31,2024-10,Starter,Monthly,19.5,2,0,0,0,0,0,0,0,0,Content,336.33,27.55,429.64,1.28,17.2,Female,0
8150-QUDFX,2024-10-31,2024-10,Starter,Monthly,19.85,2,0,0,0,0,0,0,0,0,Paid Social,477.64,51.6,460.91,0.96,24.1,Male,0
2897-DOVND,2024-10-31,2024-10,Professional,Monthly,69.8,2,0,0,0,0,0,0,0,0,Content,273.87,146.65,662.57,2.42,3.9,Male,0
0259-GBZSH,2024-10-31,2024-10,Business,Monthly,85.65,2,1,1,0,0,0,0,1,0,Referral,254.22,181.5,181.5,0.71,3.0,Male,0
3158-MOERK,2024-11-01,2024-11,Business,Monthly,96.0,2,1,2,0,0,0,0,1,1,Paid Search,598.29,174.8,174.8,0.29,6.2,Female,0
4537-DKTAL,2024-11-01,2024-11,Professional,Monthly,45.55,2,0,0,0,0,0,0,0,0,Content,187.74,84.4,421.08,2.24,4.1,Female,0
3845-FXCYS,2024-11-01,2024-11,Starter,Monthly,19.65,2,0,0,0,0,0,0,0,0,Paid Search,573.29,31.2,436.39,0.76,29.2,Male,0
3489-HHPFY,2024-11-01,2024-11,Business,Monthly,84.05,2,0,1,0,0,0,0,1,0,Content,270.5,134.05,973.91,3.6,3.2,Female,0
2983-ZANRP,2024-11-02,2024-11,Professional,Monthly,73.55,2,1,1,0,1,0,0,0,0,Organic Search,148.81,145.4,145.4,0.98,2.0,Female,0
7817-BOQPW,2024-11-02,2024-11,Professional,Monthly,75.55,2,1,0,0,0,0,0,0,0,Organic Search,285.34,166.3,166.3,0.58,3.8,Female,0
3995-WFCSM,2024-11-02,2024-11,Professional,Monthly,60.85,2,0,2,0,0,1,0,0,1,Paid Social,340.36,111.4,561.17,1.65,5.6,Female,0
7579-OOPEC,2024-11-02,2024-11,Professional,Monthly,50.15,2,1,1,0,1,0,0,0,0,Paid Search,385.18,115.1,115.1,0.3,7.7,Female,1
5916-QEWPT,2024-11-02,2024-11,Professional,Monthly,69.0,2,0,3,0,0,1,0,1,1,Partnerships,622.35,147.8,657.81,1.06,9.0,Female,0
9638-JIQYA,2024-11-02,2024-11,Starter,Monthly,24.9,2,0,0,0,0,0,0,0,0,Paid Search,578.09,49.7,563.14,0.97,23.2,Male,0
7854-EKTJL,2024-11-02,2024-11,Starter,Monthly,19.6,2,1,0,0,0,0,0,0,0,Referral,230.8,35.85,35.85,0.16,11.8,Female,0
4482-EWFMI,2024-11-02,2024-11,Professional,Monthly,69.7,2,0,0,0,0,0,0,0,0,Partnerships,869.49,135.2,650.38,0.75,12.5,Female,0
5968-VXZLG,2024-11-02,2024-11,Professional,Monthly,46.6,2,0,0,0,0,0,0,0,0,Partnerships,881.81,87.9,432.34,0.49,18.9,Male,0
2181-UAESM,2024-11-02,2024-11,Professional,Monthly,53.45,2,0,2,1,0,1,0,0,0,Organic Search,189.86,119.5,514.57,2.71,3.6,Male,0
7760-OYPDY,2024-11-02,2024-11,Business,Monthly,80.65,2,1,1,0,0,0,0,1,0,Organic Search,193.82,144.15,144.15,0.74,2.4,Female,0
1755-RMCXH,2024-11-03,2024-11,Starter,Monthly,20.3,2,0,0,0,0,0,0,0,0,Organic Search,165.42,40.25,458.84,2.77,8.1,Male,0
4464-JCOLN,2024-11-03,2024-11,Starter,Annual,19.85,2,1,0,0,0,0,0,0,0,Organic Search,103.07,35.9,35.9,0.35,5.2,Male,0
7571-YXDAD,2024-11-03,2024-11,Professional,Monthly,74.9,2,1,0,0,0,0,0,0,0,Organic Search,129.98,147.15,147.15,1.13,1.7,Female,0
4342-HENTK,2024-11-03,2024-11,Professional,Monthly,70.65,2,1,0,0,0,0,0,0,0,Organic Search,105.89,142.35,142.35,1.34,1.5,Female,1
4432-ADRLB,2024-11-03,2024-11,Professional,Monthly,44.65,2,1,0,0,0,0,0,0,0,Content,198.79,74.9,74.9,0.38,4.5,Male,0
5173-ZXXXL,2024-11-03,2024-11,Starter,Annual,19.95,2,0,0,0,0,0,0,0,0,Organic Search,184.36,47.7,459.07,2.49,9.2,Male,0
9101-NTIXF,2024-11-03,2024-11,Starter,Monthly,19.4,2,0,0,0,0,0,0,0,0,Content,248.04,50.6,450.63,1.82,12.8,Male,0
1777-JYQPJ,2024-11-03,2024-11,Starter,Monthly,24.3,2,0,0,0,0,0,0,0,0,Organic Search,151.56,38.45,539.52,3.56,6.2,Male,0
3717-OEAUQ,2024-11-03,2024-11,Professional,Monthly,70.7,2,0,0,0,0,0,0,0,0,Organic Search,208.15,129.2,651.77,3.13,2.9,Male,0
2839-RFSQE,2024-11-03,2024-11,Starter,Monthly,20.65,2,1,0,0,0,0,0,0,0,Referral,300.88,38.7,38.7,0.13,14.6,Female,0
4512-ZUIYL,2024-11-03,2024-11,Professional,Monthly,70.0,2,1,0,0,0,0,0,0,0,Organic Search,263.59,153.05,153.05,0.58,3.8,Female,0
6221-AVQYL,2024-11-03,2024-11,Professional,Monthly,73.25,2,1,0,0,0,0,0,0,0,Paid Search,547.42,131.05,131.05,0.24,7.5,Male,0
3090-LETTY,2024-11-03,2024-11,Professional,Monthly,60.95,2,0,2,1,1,0,0,0,0,Content,268.98,134.6,585.11,2.18,4.4,Male,0
7580-UGXNC,2024-11-03,2024-11,Professional,Monthly,54.85,2,1,2,1,1,0,0,0,0,Content,156.13,104.2,104.2,0.67,2.8,Female,1
3677-IYRBF,2024-11-04,2024-11,Starter,Monthly,30.4,2,1,1,0,0,1,0,0,0,Organic Search,230.71,78.65,78.65,0.34,7.6,Female,1
3234-VKACU,2024-11-04,2024-11,Professional,Monthly,70.3,2,0,3,0,0,0,1,1,1,Paid Social,512.08,132.4,652.02,1.27,7.3,Male,0
2372-HWUHI,2024-11-04,2024-11,Professional,Monthly,44.35,2,1,0,0,0,0,0,0,0,Partnerships,769.8,81.25,81.25,0.11,17.4,Male,0
6022-KOUQO,2024-11-04,2024-11,Starter,Monthly,29.05,2,0,1,0,0,0,1,0,0,Content,133.48,44.75,643.76,4.82,4.6,Female,0
2905-KFQUV,2024-11-04,2024-11,Professional,Monthly,70.4,2,0,0,0,0,0,0,0,0,Organic Search,244.85,154.8,675.16,2.76,3.5,Female,0
2485-ITVKB,2024-11-04,2024-11,Starter,Monthly,35.1,2,1,1,0,0,0,0,0,1,Paid Social,674.82,68.75,68.75,0.1,19.2,Female,0
9050-IKDZA,2024-11-04,2024-11,Business,Monthly,81.5,2,0,1,0,0,0,0,1,0,Content,174.84,162.55,976.93,5.59,2.1,Female,1
8835-VSDSE,2024-11-04,2024-11,Professional,Monthly,70.7,2,1,0,0,0,0,0,0,0,Partnerships,856.34,141.45,141.45,0.17,12.1,Female,0
4959-JOSRX,2024-11-04,2024-11,Professional,Monthly,44.6,2,1,0,0,0,0,0,0,0,Organic Search,198.93,80.55,80.55,0.4,4.5,Female,0
3703-VAVCL,2024-11-04,2024-11,Business,Monthly,90.0,2,1,3,0,0,1,1,0,1,Content,160.94,190.05,190.05,1.18,1.8,Male,0
1304-NECVQ,2024-11-04,2024-11,Professional,Monthly,78.55,2,1,1,0,0,1,0,0,0,Partnerships,781.96,149.55,149.55,0.19,10.0,Female,1
1796-JANOW,2024-11-04,2024-11,Starter,Monthly,19.95,2,0,0,0,0,0,0,0,0,Paid Search,501.12,38.15,449.52,0.9,25.1,Female,0
0188-GWFLE,2024-11-05,2024-11,Starter,Monthly,20.05,2,0,0,0,0,0,0,0,0,Paid Search,324.29,33.7,447.13,1.38,16.2,Male,0
7389-KBFIT,2024-11-05,2024-11,Starter,Monthly,30.25,2,0,1,0,1,0,0,0,0,Paid Search,511.1,63.75,687.51,1.35,16.9,Female,0
3006-XIMLN,2024-11-05,2024-11,Business,Monthly,94.2,2,1,2,0,0,0,0,1,1,Organic Search,157.87,193.8,193.8,1.23,1.7,Female,0
6844-DZKRF,2024-11-05,2024-11,Professional,Monthly,50.2,2,0,1,0,0,0,1,0,0,Partnerships,890.78,109.25,480.3,0.54,17.7,Male,0
7314-OXENN,2024-11-06,2024-11,Business,Monthly,82.0,2,1,1,0,1,0,0,0,0,Content,210.79,184.65,184.65,0.88,2.6,Male,0
4237-CLSMM,2024-11-06,2024-11,Starter,Monthly,20.0,2,0,0,0,0,0,0,0,0,Organic Search,230.98,38.0,450.4,1.95,11.5,Male,0
6923-JHPMP,2024-11-06,2024-11,Business,Monthly,80.45,2,0,2,1,0,1,0,0,0,Partnerships,598.11,137.1,940.99,1.57,7.4,Female,0
3754-DXMRT,2024-11-06,2024-11,Professional,Monthly,44.15,2,1,0,0,0,0,0,0,0,Referral,242.47,92.65,92.65,0.38,5.5,Male,1
6870-ECSHE,2024-11-06,2024-11,Starter,Annual,20.45,2,0,0,0,0,0,0,0,0,Content,246.46,34.8,456.48,1.85,12.1,Female,0
3278-FSIXX,2024-11-06,2024-11,Professional,Monthly,45.25,2,0,0,0,0,0,0,0,0,Paid Social,536.83,74.2,408.66,0.76,11.9,Female,0
2933-FILNV,2024-11-07,2024-11,Starter,Monthly,24.4,2,1,0,0,0,0,0,0,0,Paid Social,618.8,36.55,36.55,0.06,25.4,Female,0
0754-UKWQP,2024-11-07,2024-11,Business,Monthly,95.85,2,1,3,0,0,1,0,1,1,Partnerships,657.03,197.7,197.7,0.3,6.9,Male,0
5276-KQWHG,2024-11-07,2024-11,Professional,Monthly,69.6,2,1,0,0,0,0,0,0,0,Organic Search,162.4,131.65,131.65,0.81,2.3,Female,1
1501-SGHBW,2024-11-07,2024-11,Professional,Monthly,45.85,2,1,0,0,0,0,0,0,0,Paid Social,490.73,81.0,81.0,0.17,10.7,Male,0
8433-WXGNA,2024-11-07,2024-11,Professional,Monthly,75.7,2,1,1,1,0,0,0,0,0,Partnerships,903.47,189.2,189.2,0.21,11.9,Male,0
9237-HQITU,2024-11-07,2024-11,Professional,Monthly,70.7,2,1,0,0,0,0,0,0,0,Content,190.79,151.65,151.65,0.79,2.7,Female,0
4223-WOZCM,2024-11-08,2024-11,Professional,Monthly,49.95,2,0,1,0,0,1,0,0,0,Referral,260.88,107.1,476.3,1.83,5.2,Male,1
0508-OOLTO,2024-11-08,2024-11,Professional,Monthly,71.65,2,0,0,0,0,0,0,0,0,Paid Search,424.97,135.75,665.35,1.57,5.9,Female,0
2868-SNELZ,2024-11-08,2024-11,Business,Monthly,80.6,2,1,1,0,0,1,0,0,0,Content,299.02,155.8,155.8,0.52,3.7,Female,0
5119-NZPTV,2024-11-08,2024-11,Professional,Monthly,70.1,2,0,0,0,0,0,0,0,0,Content,216.41,141.65,659.79,3.05,3.1,Male,1
6629-LADHQ,2024-11-08,2024-11,Professional,Monthly,50.95,2,0,1,1,0,0,0,0,0,Partnerships,878.91,123.05,499.64,0.57,17.3,Female,0
5600-KTXFM,2024-11-08,2024-11,Professional,Monthly,69.95,2,0,0,0,0,0,0,0,0,Partnerships,880.85,143.9,660.93,0.75,12.6,Male,0
9717-QEBGU,2024-11-08,2024-11,Professional,Monthly,70.3,2,0,0,0,0,0,0,0,0,Paid Search,605.6,144.0,663.62,1.1,8.6,Male,0
8610-ZIKJJ,2024-11-08,2024-11,Starter,Annual,20.3,2,0,0,0,0,0,0,0,0,Content,183.05,31.9,450.49,2.46,9.0,Female,0
8183-ONMXC,2024-11-08,2024-11,Business,Monthly,80.75,2,1,1,0,0,0,0,0,1,Partnerships,793.24,159.45,159.45,0.2,9.8,Female,0
9734-UYXQI,2024-11-08,2024-11,Professional,Monthly,49.4,2,1,0,0,0,0,0,0,0,Content,329.82,106.55,106.55,0.32,6.7,Female,0
4529-CKBCL,2024-11-08,2024-11,Business,Monthly,80.2,2,1,1,0,0,0,0,1,0,Paid Social,666.95,146.05,146.05,0.22,8.3,Female,0
4450-DLLMH,2024-11-09,2024-11,Professional,Monthly,71.3,2,0,0,0,0,0,0,0,0,Paid Social,527.4,157.75,684.76,1.3,7.4,Male,0
8450-JOVAH,2024-11-09,2024-11,Professional,Monthly,56.7,2,1,1,1,0,0,0,0,0,Paid Search,588.93,113.55,113.55,0.19,10.4,Male,0
0746-JTRFU,2024-11-09,2024-11,Starter,Monthly,25.05,2,1,0,0,0,0,0,0,0,Paid Social,650.85,56.35,56.35,0.09,26.0,Male,0
4770-UEZOX,2024-11-10,2024-11,Professional,Monthly,74.75,2,0,1,0,1,0,0,0,0,Organic Search,199.6,144.8,697.31,3.49,2.7,Male,0
5028-GZLDO,2024-11-10,2024-11,Professional,Monthly,70.7,2,1,0,0,0,0,0,0,0,Content,307.97,140.7,140.7,0.46,4.4,Male,0
7379-FNIUJ,2024-11-10,2024-11,Business,Monthly,100.2,2,0,4,1,1,0,0,1,1,Content,186.98,198.5,1199.74,6.42,1.9,Male,0
4424-TKOPW,2024-11-10,2024-11,Business,Monthly,93.85,2,1,2,0,0,0,0,1,1,Partnerships,834.04,196.75,196.75,0.24,8.9,Male,1
9588-OZDMQ,2024-11-10,2024-11,Professional,Monthly,45.0,2,0,0,0,0,0,0,0,0,Organic Search,196.75,89.75,422.36,2.15,4.4,Female,0
8086-OVPWV,2024-11-10,2024-11,Business,Monthly,80.2,2,1,1,0,0,0,0,0,1,Partnerships,293.3,181.1,181.1,0.62,3.7,Male,0
2962-XPMCQ,2024-11-10,2024-11,Professional,Monthly,45.15,2,1,0,0,0,0,0,0,0,Paid Search,611.93,98.5,98.5,0.16,13.6,Male,0
3007-FDPEA,2024-11-11,2024-11,Starter,Monthly,20.7,2,0,0,0,0,0,0,0,0,Content,244.19,39.85,466.69,1.91,11.8,Female,0
5493-SDRDQ,2024-11-11,2024-11,Professional,Monthly,55.1,2,1,2,1,0,1,0,0,0,Paid Social,542.06,113.35,113.35,0.21,9.8,Male,0
4929-XIHVW,2024-11-11,2024-11,Business,Monthly,95.5,2,0,3,0,0,1,0,1,1,Paid Social,707.81,181.65,1135.92,1.6,7.4,Male,1
3415-TAILE,2024-11-11,2024-11,Professional,Monthly,65.7,2,1,2,0,0,0,0,1,1,Organic Search,232.5,134.35,134.35,0.58,3.5,Female,0
3156-QLHBO,2024-11-11,2024-11,Starter,Monthly,19.25,2,0,0,0,0,0,0,0,0,Organic Search,103.59,48.35,445.29,4.3,5.4,Male,0
0366-NQSHS,2024-11-11,2024-11,Starter,Monthly,19.35,2,0,0,0,0,0,0,0,0,Organic Search,163.16,46.35,445.35,2.73,8.4,Male,0
8263-JQAIK,2024-11-11,2024-11,Starter,Monthly,24.45,2,1,0,0,0,0,0,0,0,Paid Social,566.75,47.5,47.5,0.08,23.2,Male,1
4671-LXRDQ,2024-11-12,2024-11,Professional,Monthly,45.0,2,1,0,0,0,0,0,0,0,Referral,356.22,96.45,96.45,0.27,7.9,Male,0
0822-GAVAP,2024-11-12,2024-11,Starter,Monthly,34.7,2,1,1,0,0,0,0,0,1,Paid Social,746.71,62.25,62.25,0.08,21.5,Female,0
1226-UDFZR,2024-11-12,2024-11,Professional,Monthly,49.6,2,1,1,0,1,0,0,0,0,Partnerships,745.41,114.7,114.7,0.15,15.0,Female,0
0224-RLWWD,2024-11-12,2024-11,Professional,Monthly,44.3,2,0,0,0,0,0,0,0,0,Content,119.98,89.3,416.74,3.47,2.7,Female,1
